gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
8972-7,1476990698249.0,1,close,target,314,25,50,1,1,distr1,329,7,50,2,2,distr2,1,27,50,3,3,15,17,15,True,1476990657817.0,speaker,Hi,525.0,1.0,1,2,2.0,1.0,human
2345-2,1476471870904.0,27,split,target,269,32,50,1,2,distr1,294,66,50,2,1,distr2,153,56,50,3,3,14,53,56,True,1476471866036.0,speaker,muted purple,286.0,1.0,2,11,11.0,2.0,human
3734-3,1476992670821.0,21,close,target,288,0,50,2,2,distr2,210,11,50,1,1,distr1,189,10,50,3,3,9,8,7,True,1476992662739.0,speaker,the grayer one,383.0,1.0,3,12,9.0,2.0,human
6719-f,1459877673075.0,30,close,distr1,111,13,50,3,3,distr2,62,20,50,2,2,target,126,9,50,1,1,5,13,11,False,1459877668315.0,speaker,darker olive,964.0,0.0,2,11,11.0,2.0,human
9266-e,1476475924347.0,42,far,target,265,4,50,3,2,distr2,307,59,50,2,3,distr1,151,42,50,1,1,33,26,52,True,1476475923038.0,speaker,grey,232.0,1.0,1,4,4.0,1.0,human
1070-6,1476992652448.0,35,far,target,18,96,50,2,3,distr2,176,93,50,1,1,distr1,177,0,50,3,2,30,66,37,True,1476992650439.0,speaker,orange/red,579.0,1.0,1,9,9.0,2.0,human
3864-c,1476991842489.0,16,close,target,94,8,50,3,2,distr1,347,1,50,2,3,distr2,39,16,50,1,1,14,12,12,True,1476991832041.0,speaker,"the darker green, like forest green",473.0,1.0,6,29,26.0,5.0,human
9318-7,1476478227030.0,2,split,target,14,32,50,3,1,distr2,208,2,50,2,3,distr1,38,37,50,1,2,19,24,24,True,1476478225061.0,speaker,red,319.0,1.0,1,3,3.0,1.0,human
7886-0,1476991245165.0,48,close,target,167,51,50,2,2,distr1,121,43,50,1,3,distr2,153,91,50,3,1,18,18,15,True,1476991229896.0,speaker,This one is blue,471.0,1.0,4,13,7.0,2.0,human
1173-5,1476998291248.0,2,split,target,285,70,50,1,2,distr1,245,38,50,2,3,distr2,273,5,50,3,1,17,27,25,True,1476998283448.0,speaker,neon,295.0,1.0,1,4,4.0,1.0,human
7275-6,1476499651134.0,25,far,target,82,23,50,2,1,distr1,315,5,50,3,2,distr2,307,58,50,1,3,33,66,24,True,1476499649476.0,speaker,green,344.0,1.0,1,5,5.0,1.0,human
0265-e,1476990851052.0,42,far,target,218,94,50,3,1,distr2,193,92,50,1,3,distr1,140,1,50,2,2,32,33,28,True,1476990845553.0,speaker,darkest of the two similar colors,448.0,1.0,6,28,23.0,4.0,human
9839-4,1476993716780.0,32,far,target,62,76,50,3,2,distr2,357,16,50,2,3,distr1,148,5,50,1,1,37,51,28,True,1476993715672.0,speaker,yellow,375.0,1.0,1,6,6.0,1.0,human
7862-1,1476500066763.0,25,split,target,223,60,50,2,3,distr1,255,51,50,3,2,distr2,82,53,50,1,1,13,68,87,True,1476500062450.0,speaker,blue with NO purple in it,954.0,1.0,6,20,10.0,2.0,human
2409-5,1476491193247.0,45,close,target,270,45,50,2,3,distr1,258,58,50,1,1,distr2,229,40,50,3,2,7,14,14,True,1476491191375.0,speaker,The color is a muted shade of purple.,817.0,1.0,8,29,21.0,4.0,human
9245-3,1476485646811.0,10,close,distr1,257,79,50,2,1,target,236,65,50,1,2,distr2,222,58,50,3,3,7,13,18,False,1476485644315.0,speaker,dark blue,,0.0,2,8,8.0,2.0,human
2955-4,1477001843816.0,4,close,target,87,38,50,2,1,distr1,73,48,50,1,2,distr2,94,72,50,3,3,7,13,12,True,1477001842369.0,speaker,dark green,319.0,1.0,2,9,9.0,2.0,human
6570-5,1476989958472.0,48,split,target,62,80,50,3,3,distr1,71,55,50,2,1,distr2,9,73,50,1,2,11,59,57,True,1476989954040.0,speaker,yellow,270.0,1.0,1,6,6.0,1.0,human
8978-9,1476492206784.0,39,far,target,255,36,50,1,2,distr2,309,75,50,3,3,distr1,145,99,50,2,1,67,22,104,True,1476492205263.0,speaker,the bluest one,279.0,1.0,3,12,9.0,2.0,human
0736-7,1476989443636.0,35,close,target,261,64,50,2,3,distr2,297,62,50,3,2,distr1,291,31,50,1,1,17,17,10,True,1476989436362.0,speaker,purple blue one,214.0,1.0,3,13,13.0,3.0,human
3676-4,1476988646336.0,36,far,target,73,58,50,1,1,distr1,235,68,50,2,3,distr2,7,14,50,3,2,91,43,37,True,1476988637770.0,speaker,good job on the pink one,219.0,1.0,6,19,14.0,4.0,human
9629-5,1476990164382.0,3,close,target,111,28,50,2,1,distr2,126,67,50,1,2,distr1,70,37,50,3,3,12,15,18,True,1476990162044.0,speaker,muted green,321.0,1.0,2,10,10.0,2.0,human
5932-1,1477001561522.0,11,far,target,33,62,50,1,2,distr2,238,91,50,3,1,distr1,7,5,50,2,3,26,66,38,True,1477001554393.0,speaker,orange,232.0,1.0,1,6,6.0,1.0,human
9839-4,1476993598464.0,23,split,target,147,9,50,2,2,distr2,285,70,50,1,1,distr1,142,21,50,3,3,10,37,46,True,1476993587219.0,speaker,less green grey,375.0,1.0,3,13,13.0,3.0,human
2427-6,1476991337888.0,28,split,target,114,50,50,3,1,distr1,163,69,50,1,2,distr2,40,5,50,2,3,16,30,32,True,1476991335602.0,speaker,"green, not teal",231.0,1.0,3,12,9.0,2.0,human
6983-1,1459883382855.0,29,close,target,66,26,50,2,2,distr1,74,36,50,1,3,distr2,91,52,50,3,1,6,14,9,True,1459883370018.0,listener,We're back on target. . . Now the greenie beanies again!,159.0,1.0,9,42,27.0,5.0,human
9973-5,1476499350591.0,35,close,target,133,59,50,2,3,distr1,159,40,50,3,2,distr2,170,51,50,1,1,16,19,6,True,1476499342490.0,speaker,green,883.0,1.0,1,5,5.0,1.0,human
8236-1,1476998514210.0,36,split,target,74,3,50,2,1,distr1,29,15,50,3,2,distr2,163,59,50,1,3,11,28,35,True,1476998511599.0,speaker,grey,226.0,1.0,1,4,4.0,1.0,human
4879-8,1476493596908.0,18,far,target,329,75,50,3,1,distr2,203,9,50,2,2,distr1,146,95,50,1,3,97,30,42,True,1476493594812.0,speaker,Pink,830.0,1.0,1,4,4.0,1.0,human
9719-9,1476989259690.0,1,far,target,257,67,50,2,3,distr2,106,44,50,1,1,distr1,321,54,50,3,2,25,67,81,True,1476989248886.0,speaker,the purple-ish/blue-ish color,366.0,1.0,3,24,21.0,5.0,human
1928-6,1476501923479.0,13,split,target,300,61,50,2,2,distr2,22,97,50,3,1,distr1,199,10,50,1,3,17,47,38,True,1476501913301.0,speaker,fuchsia,330.0,1.0,1,7,7.0,1.0,human
2986-c,1476487884941.0,37,close,target,89,19,50,3,2,distr1,152,39,50,1,1,distr2,125,36,50,2,3,14,12,9,True,1476487879916.0,speaker,oh boy.....lol.....most grey green,524.0,1.0,4,21,17.0,5.0,human
0678-3,1476994071529.0,25,close,target,298,66,50,2,3,distr1,310,78,50,1,1,distr2,319,62,50,3,2,5,10,7,True,1476994064098.0,speaker,"purple, not fuscia or pink",590.0,1.0,5,21,16.0,3.0,human
6452-3,1476989735749.0,12,close,target,321,25,50,2,2,distr1,286,81,50,3,3,distr2,276,23,50,1,1,19,9,17,True,1476989734291.0,speaker,dull pink,409.0,1.0,2,8,8.0,2.0,human
7480-8,1476993366720.0,14,split,target,37,5,50,3,1,distr1,248,6,50,1,3,distr2,161,72,50,2,2,13,33,39,True,1476993357405.0,listener,is there blue in the grey,583.0,1.0,6,20,8.0,2.0,human
5830-5,1476992998131.0,47,split,target,257,59,50,1,3,distr1,227,33,50,2,1,distr2,331,39,50,3,2,16,26,28,True,1476992992767.0,speaker,brighter purple,365.0,1.0,2,14,14.0,2.0,human
5248-d,1459888111241.0,32,split,target,144,6,50,2,1,distr2,55,68,50,1,2,distr1,51,11,50,3,3,9,33,27,True,1459888109652.0,speaker,bluish,177.0,1.0,1,6,6.0,1.0,human
5063-f,1476478482542.0,22,split,target,10,6,50,2,3,distr2,246,44,50,3,2,distr1,130,5,50,1,1,15,31,37,True,1476478477921.0,speaker,redish one,155.0,1.0,2,9,9.0,2.0,human
1713-a,1476465731733.0,6,close,target,204,57,50,2,1,distr2,200,12,50,3,2,distr1,205,32,50,1,3,6,14,9,True,1476465731004.0,listener,"i'm an artist, i know the real names",719.0,1.0,8,28,19.0,4.0,human
4139-d,1459886286894.0,3,close,target,153,99,50,1,1,distr1,162,93,50,3,3,distr2,133,60,50,2,2,7,11,14,True,1459886245978.0,speaker,Both?,181.0,1.0,1,4,,,human
3441-c,1476490757589.0,48,close,target,191,69,50,3,1,distr2,170,21,50,1,3,distr1,196,26,50,2,2,13,17,13,True,1476490753747.0,speaker,teal,818.0,1.0,1,4,4.0,1.0,human
8086-2,1476989781642.0,13,far,distr1,237,11,50,3,1,target,103,9,50,2,3,distr2,34,82,50,1,2,25,33,42,False,1476989777626.0,speaker,same as last round,318.0,0.0,4,15,9.0,2.0,human
8584-1,1476467411057.0,30,far,target,182,57,50,3,3,distr1,65,26,50,2,1,distr2,209,8,50,1,2,31,26,29,True,1476467407023.0,speaker,bright blue,202.0,1.0,2,10,10.0,2.0,human
9910-f,1476485503611.0,44,close,target,307,13,50,3,1,distr1,286,42,50,2,2,distr2,329,42,50,1,3,16,14,14,True,1476485499249.0,speaker,dull purple,232.0,1.0,2,10,10.0,2.0,human
7007-b,1476993031287.0,36,split,target,267,10,50,3,3,distr1,225,26,50,2,2,distr2,91,63,50,1,1,13,56,58,True,1476993020886.0,speaker,lighter,318.0,1.0,1,7,7.0,1.0,human
3159-0,1476995256319.0,6,far,target,226,0,50,2,3,distr1,94,38,50,3,1,distr2,339,77,50,1,2,28,28,72,True,1476995247031.0,speaker,grey,345.0,1.0,1,4,4.0,1.0,human
1274-7,1476493196697.0,1,split,target,149,40,50,1,3,distr2,254,22,50,3,1,distr1,72,46,50,2,2,19,44,63,True,1476493180878.0,speaker,Hello,549.0,1.0,1,5,5.0,1.0,human
0365-1,1476467791558.0,1,close,target,70,55,50,2,3,distr2,114,51,50,1,2,distr1,78,65,50,3,1,5,15,12,True,1476467787780.0,speaker,olive,21.0,1.0,1,5,5.0,1.0,human
6141-1,1476484179328.0,23,far,target,57,66,50,1,1,distr2,356,20,50,3,2,distr1,181,46,50,2,3,39,48,56,True,1476484177336.0,speaker,yellow,319.0,1.0,1,6,6.0,1.0,human
9601-f,1476502099954.0,17,far,target,46,98,50,1,3,distr2,168,74,50,2,1,distr1,358,64,50,3,2,50,41,74,True,1476502098657.0,speaker,yellow,958.0,1.0,1,6,6.0,1.0,human
2306-2,1476494383978.0,41,close,target,344,13,50,2,3,distr1,299,3,50,1,2,distr2,215,5,50,3,1,11,17,6,True,1476494380430.0,speaker,pinkish grey,236.0,1.0,2,11,11.0,2.0,human
8963-3,1476489914482.0,25,far,target,24,62,50,2,3,distr1,120,10,50,1,2,distr2,270,69,50,3,1,35,52,45,True,1476489912411.0,speaker,orange,85.0,1.0,1,6,6.0,1.0,human
5896-6,1476990544205.0,29,far,target,169,76,50,2,3,distr2,21,23,50,1,2,distr1,67,26,50,3,1,27,45,25,True,1476990530911.0,speaker,teal,219.0,1.0,1,4,4.0,1.0,human
1623-4,1476997369257.0,7,close,target,135,64,50,3,3,distr2,150,82,50,1,1,distr1,154,33,50,2,2,17,7,19,True,1476997364266.0,speaker,bright green,334.0,1.0,2,11,11.0,2.0,human
7029-9,1476472004973.0,13,split,target,145,22,50,1,2,distr1,65,4,50,2,1,distr2,233,82,50,3,3,18,51,45,True,1476472003423.0,speaker,"green, not grey",753.0,1.0,3,12,9.0,2.0,human
1079-0,1476494149383.0,34,split,distr1,159,91,50,3,2,distr2,180,15,50,1,1,target,150,52,50,2,3,12,23,32,False,1476494146421.0,speaker,not the grey,794.0,0.0,3,10,4.0,1.0,human
1218-8,1476468823399.0,34,split,distr1,184,64,50,1,3,distr2,264,86,50,2,2,target,191,91,50,3,1,10,50,51,False,1476468814177.0,speaker,lightes,286.0,0.0,1,7,7.0,1.0,human
1178-5,1476488009882.0,35,close,target,102,34,50,3,1,distr2,75,54,50,1,3,distr1,93,53,50,2,2,9,13,7,True,1476488007141.0,speaker,click the darkest green,368.0,1.0,4,20,17.0,3.0,human
8891-9,1476502243626.0,47,close,target,297,19,50,1,2,distr2,229,3,50,2,1,distr1,302,4,50,3,3,15,19,6,True,1476502242245.0,speaker,prpl,286.0,1.0,1,4,4.0,1.0,human
2227-c,1476471928173.0,35,split,target,12,17,50,1,2,distr2,216,75,50,2,3,distr1,349,35,50,3,1,15,34,36,True,1476471925785.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
0373-5,1476992026677.0,39,split,distr1,51,62,50,1,1,target,65,46,50,3,2,distr2,211,52,50,2,3,9,61,63,False,1476992021547.0,speaker,yellow green,300.0,0.0,2,11,11.0,2.0,human
8274-0,1476491238288.0,22,split,target,279,32,50,3,3,distr2,75,38,50,1,1,distr1,293,70,50,2,2,12,67,79,True,1476491236550.0,speaker,the muted purple,767.0,1.0,3,14,11.0,2.0,human
4131-6,1476996200943.0,9,split,target,34,54,50,2,3,distr1,38,18,50,1,2,distr2,193,20,50,3,1,14,35,24,True,1476996199371.0,speaker,orange,302.0,1.0,1,6,6.0,1.0,human
3332-5,1476495111104.0,34,split,distr2,286,65,50,2,1,distr1,87,3,50,1,3,target,235,5,50,3,2,11,27,40,False,1476495109158.0,speaker,Purple dark,44.0,0.0,2,10,10.0,2.0,human
4285-a,1476992831674.0,50,close,target,80,78,50,3,1,distr2,125,60,50,1,2,distr1,152,82,50,2,3,17,13,10,True,1476992825677.0,speaker,good job yellow,262.0,1.0,3,13,13.0,3.0,human
8730-c,1459891976985.0,48,split,target,239,34,50,2,1,distr1,210,21,50,3,2,distr2,338,44,50,1,3,15,28,35,True,1459891974615.0,speaker,purple,94.0,1.0,1,6,6.0,1.0,human
0106-1,1476989792899.0,16,split,target,273,95,50,1,1,distr2,336,38,50,2,2,distr1,228,84,50,3,3,12,26,31,True,1476989791665.0,speaker,purple,325.0,1.0,1,6,6.0,1.0,human
7007-b,1476992631110.0,13,close,target,342,71,50,2,3,distr1,319,59,50,1,1,distr2,331,83,50,3,2,16,8,10,True,1476992602653.0,speaker,"red, not the 2 pinks",318.0,1.0,4,14,8.0,2.0,human
0373-5,1476991619039.0,7,far,target,357,23,50,2,3,distr1,201,49,50,3,2,distr2,132,13,50,1,1,41,41,28,True,1476991617818.0,speaker,pink,300.0,1.0,1,4,4.0,1.0,human
8772-f,1476479628583.0,3,close,target,92,7,50,3,3,distr1,70,3,50,1,2,distr2,156,22,50,2,1,6,13,18,True,1476479597723.0,speaker,darker grey,232.0,1.0,2,10,10.0,2.0,human
8642-0,1476994042012.0,22,far,target,150,82,50,2,3,distr1,330,53,50,3,1,distr2,210,36,50,1,2,89,50,39,True,1476994038936.0,speaker,light green,222.0,1.0,2,10,10.0,2.0,human
1212-5,1476991853104.0,22,split,target,221,6,50,3,1,distr2,54,82,50,2,2,distr1,223,38,50,1,3,16,45,66,True,1476991851821.0,speaker,gray,,1.0,1,4,4.0,1.0,human
9266-e,1476475556428.0,18,far,target,221,3,50,3,1,distr2,95,26,50,2,2,distr1,57,68,50,1,3,40,26,23,True,1476475552856.0,speaker,grey,232.0,1.0,1,4,4.0,1.0,human
5510-1,1476497341931.0,34,far,target,247,83,50,3,3,distr1,328,9,50,1,1,distr2,63,72,50,2,2,34,97,50,True,1476497340312.0,speaker,blue doing great,44.0,1.0,3,14,9.0,2.0,human
2092-3,1476991977427.0,15,close,target,241,25,50,1,2,distr2,222,33,50,2,1,distr1,243,48,50,3,3,11,7,15,True,1476991963628.0,listener,they just keep getting better,,1.0,5,25,21.0,4.0,human
1594-9,1477000621292.0,35,close,target,154,29,50,3,3,distr1,90,31,50,1,2,distr2,87,12,50,2,1,14,13,13,True,1477000602567.0,speaker,blueish,319.0,1.0,1,7,7.0,1.0,human
6983-1,1459882810543.0,4,close,target,94,18,50,3,3,distr1,145,62,50,2,2,distr2,111,31,50,1,1,19,9,12,True,1459882744355.0,speaker,So I was contacting the requester as to what to do.,,1.0,11,40,19.0,2.0,human
0375-6,1476492975862.0,47,far,target,236,30,50,1,3,distr2,191,2,50,2,2,distr1,96,74,50,3,1,65,22,37,True,1476492971543.0,speaker,blue,899.0,1.0,1,4,4.0,1.0,human
2375-f,1476490085078.0,12,far,target,31,75,50,1,2,distr2,308,69,50,2,1,distr1,292,7,50,3,3,36,53,24,True,1476490082642.0,speaker,closest to orange,223.0,1.0,3,15,13.0,2.0,human
8295-7,1476988894019.0,49,far,target,37,11,50,1,3,distr1,86,97,50,2,1,distr2,161,75,50,3,2,39,34,22,True,1476988892803.0,speaker,gray,188.0,1.0,1,4,4.0,1.0,human
5083-e,1476989927134.0,31,split,distr2,178,30,50,1,3,target,351,50,50,2,2,distr1,325,58,50,3,1,15,54,45,False,1476989924784.0,speaker,green,417.0,0.0,1,5,5.0,1.0,human
7018-f,1476992918176.0,41,split,target,122,7,50,3,3,distr2,239,43,50,1,2,distr1,162,33,50,2,1,15,40,47,True,1476992915494.0,speaker,green/grey,424.0,1.0,1,9,9.0,2.0,human
3477-f,1477001060289.0,17,close,target,292,43,50,3,2,distr2,322,70,50,2,3,distr1,329,18,50,1,1,17,12,17,True,1477001059010.0,speaker,purple,262.0,1.0,1,6,6.0,1.0,human
0315-b,1476499997546.0,20,close,distr2,242,29,50,1,2,distr1,227,23,50,2,1,target,259,21,50,3,3,8,8,7,False,1476499945655.0,speaker,it didnt say in the directions... am I aloud to say colors,953.0,0.0,12,44,32.0,6.0,human
5860-d,1476999764231.0,11,split,target,69,23,50,1,3,distr2,325,77,50,3,1,distr1,93,21,50,2,2,6,60,64,True,1476999759244.0,speaker,greyish brown,199.0,1.0,2,12,12.0,2.0,human
9843-4,1476468654478.0,31,far,target,103,56,50,3,2,distr2,317,91,50,1,1,distr1,182,36,50,2,3,32,93,47,True,1476468652986.0,speaker,Grass Green,,1.0,2,10,10.0,2.0,human
3330-6,1476992030971.0,40,split,target,154,24,50,1,2,distr2,83,67,50,2,3,distr1,173,2,50,3,1,19,26,35,True,1476992022613.0,speaker,darker green,311.0,1.0,2,11,11.0,2.0,human
6694-c,1459895001075.0,44,close,target,138,50,50,2,2,distr2,95,90,50,3,1,distr1,119,60,50,1,3,8,17,10,True,1459894998856.0,speaker,grayish green,100.0,1.0,2,12,12.0,2.0,human
7653-9,1476993347538.0,44,close,target,277,36,50,2,2,distr1,224,92,50,1,1,distr2,258,32,50,3,3,18,6,15,True,1476993346145.0,speaker,lighter purple closer to barney,565.0,1.0,5,27,25.0,4.0,human
3016-d,1476988502691.0,22,far,target,14,38,50,2,1,distr1,314,27,50,3,2,distr2,210,55,50,1,3,26,40,34,True,1476988499978.0,speaker,dusty rose pink. not the lavender pink,218.0,1.0,7,31,25.0,5.0,human
1220-a,1459892984797.0,49,far,target,60,15,50,3,2,distr2,3,56,50,1,1,distr1,225,85,50,2,3,57,37,43,True,1459892983570.0,listener,Awwwh thanks! You are very good at describing,80.0,1.0,8,37,25.0,4.0,human
5568-1,1459898837094.0,6,far,target,207,73,50,3,3,distr2,64,48,50,1,2,distr1,315,0,50,2,1,24,64,31,True,1459898835496.0,speaker,color of the sky,110.0,1.0,4,13,8.0,2.0,human
8814-1,1476990764170.0,44,far,target,78,15,50,1,2,distr1,73,82,50,2,3,distr2,267,93,50,3,1,28,65,101,True,1476990758789.0,speaker,greenish one,348.0,1.0,2,11,11.0,2.0,human
5035-e,1476991512348.0,25,close,target,271,61,50,3,2,distr2,270,40,50,2,1,distr1,286,17,50,1,3,19,7,13,True,1476991508590.0,speaker,Bright purple,553.0,1.0,2,12,12.0,2.0,human
1055-e,1476992449214.0,12,close,target,45,17,50,3,2,distr1,54,40,50,1,1,distr2,36,26,50,2,3,15,6,15,True,1476992445685.0,speaker,Dark brown,433.0,1.0,2,9,9.0,2.0,human
3661-0,1476502461478.0,39,close,target,99,22,50,3,3,distr2,67,18,50,1,1,distr1,132,48,50,2,2,13,8,19,True,1476502444257.0,speaker,dull green,881.0,1.0,2,9,9.0,2.0,human
3028-b,1476499266265.0,9,far,target,39,84,50,3,1,distr2,163,27,50,2,2,distr1,270,69,50,1,3,70,39,46,True,1476499264775.0,speaker,orange,938.0,1.0,1,6,6.0,1.0,human
6491-5,1476476404297.0,11,close,target,141,33,50,3,2,distr2,111,41,50,1,1,distr1,162,41,50,2,3,8,9,16,True,1476476403096.0,listener,one looks blue to me,286.0,1.0,5,16,12.0,3.0,human
1178-5,1476488322731.0,50,split,target,132,48,50,1,2,distr2,312,18,50,2,1,distr1,125,78,50,3,3,12,63,73,True,1476488320263.0,speaker,"click the regular, not as bright green",368.0,1.0,7,31,23.0,4.0,human
8088-6,1459886803684.0,14,far,target,146,25,50,1,1,distr1,217,66,50,2,2,distr2,307,16,50,3,3,43,38,26,True,1459886799831.0,speaker,Blue green,95.0,1.0,2,9,9.0,2.0,human
4742-9,1476989729282.0,5,close,target,89,82,50,2,1,distr2,120,47,50,3,3,distr1,82,49,50,1,2,11,14,10,True,1476989727160.0,speaker,pee,484.0,1.0,1,3,3.0,1.0,human
2375-f,1476490287912.0,20,far,target,11,78,50,3,3,distr2,329,56,50,1,2,distr1,258,49,50,2,1,46,30,25,True,1476490284392.0,speaker,red - orange,223.0,1.0,2,9,9.0,2.0,human
7405-4,1476995253851.0,20,split,target,104,77,50,2,1,distr2,182,53,50,1,3,distr1,126,38,50,3,2,16,35,27,True,1476995251938.0,speaker,green brighter,222.0,1.0,2,13,13.0,2.0,human
4080-f,1476996394119.0,18,far,target,11,24,50,2,3,distr2,204,85,50,1,1,distr1,91,39,50,3,2,42,38,57,True,1476996392744.0,speaker,red,294.0,1.0,1,3,3.0,1.0,human
1421-1,1476488057180.0,43,close,distr2,306,5,50,3,2,target,140,0,50,1,1,distr1,280,9,50,2,3,13,9,5,False,1476488052066.0,speaker,bright gray,806.0,0.0,2,10,10.0,2.0,human
8185-2,1476988353823.0,7,close,target,181,81,50,1,3,distr1,159,44,50,2,2,distr2,170,92,50,3,1,18,13,15,True,1476988351082.0,speaker,it is blue,241.0,1.0,3,8,4.0,1.0,human
0261-d,1476489763234.0,35,close,target,156,87,50,1,3,distr2,106,79,50,2,2,distr1,142,53,50,3,1,11,13,13,True,1476489760083.0,speaker,not dark,872.0,1.0,2,7,4.0,1.0,human
6661-0,1476475525077.0,50,far,target,118,21,50,3,1,distr2,45,91,50,2,3,distr1,302,3,50,1,2,32,34,40,True,1476475523693.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
3772-3,1476466552413.0,4,close,target,322,54,50,1,2,distr2,281,50,50,2,3,distr1,306,72,50,3,1,9,14,12,True,1476466521297.0,speaker,"same - not magenta, muted pink",721.0,1.0,5,23,16.0,3.0,human
3714-6,1476477442408.0,48,far,target,84,67,50,1,3,distr1,332,35,50,3,1,distr2,171,26,50,2,2,73,30,43,True,1476477440175.0,speaker,green yellow,667.0,1.0,2,11,11.0,2.0,human
9776-7,1476495241875.0,1,split,target,270,58,50,1,1,distr2,87,90,50,2,2,distr1,279,24,50,3,3,14,101,80,True,1476495238395.0,speaker,"brighter, less grey",792.0,1.0,3,16,16.0,3.0,human
8775-2,1476992761809.0,29,far,target,0,56,50,3,3,distr2,114,77,50,2,1,distr1,28,55,50,1,2,24,80,52,True,1476992757440.0,speaker,bright,254.0,1.0,1,6,6.0,1.0,human
7975-c,1459891900280.0,18,close,distr1,124,48,50,1,1,distr2,66,57,50,2,2,target,91,54,50,3,3,8,11,18,False,1459891893274.0,speaker,fluorescent green lime,86.0,0.0,3,20,20.0,3.0,human
5557-c,1476990676503.0,41,far,target,154,79,50,2,1,distr1,237,94,50,1,2,distr2,66,53,50,3,3,72,23,93,True,1476990674286.0,speaker,aquamarine,309.0,1.0,1,10,10.0,1.0,human
8016-c,1476471527667.0,6,split,target,267,4,50,2,1,distr2,178,77,50,3,3,distr1,310,24,50,1,2,18,41,57,True,1476471525670.0,speaker,gray,747.0,1.0,1,4,4.0,1.0,human
0249-2,1476991221548.0,37,close,target,0,19,50,1,2,distr1,344,34,50,3,1,distr2,9,50,50,2,3,10,14,17,True,1476991217184.0,speaker,not the proper brown,420.0,1.0,4,17,11.0,2.0,human
8997-8,1476998190418.0,4,close,distr2,38,13,50,3,2,target,46,23,50,2,1,distr1,132,14,50,1,3,17,8,18,False,1476998187131.0,speaker,brownish,651.0,0.0,1,8,8.0,1.0,human
5047-0,1476495566678.0,25,far,target,10,99,50,2,3,distr1,112,54,50,3,2,distr2,299,40,50,1,1,73,40,87,True,1476495564880.0,speaker,red,932.0,1.0,1,3,3.0,1.0,human
1404-9,1476990050863.0,39,split,target,152,99,50,3,2,distr1,164,90,50,2,3,distr2,190,72,50,1,1,9,40,31,True,1476990046843.0,speaker,the brighter limish green,277.0,1.0,4,22,19.0,3.0,human
5395-f,1476991698289.0,20,split,distr1,96,0,50,3,3,target,114,6,50,2,1,distr2,357,70,50,1,2,11,41,29,False,1476991689930.0,speaker,brown and gray,461.0,0.0,3,12,9.0,2.0,human
6932-d,1476490212886.0,33,close,target,174,1,50,1,2,distr2,143,4,50,2,1,distr1,322,2,50,3,3,6,5,12,True,1476490210657.0,speaker,bluer i think,767.0,1.0,3,11,10.0,2.0,human
0322-8,1476989270648.0,12,far,target,37,29,50,2,2,distr1,285,88,50,1,3,distr2,355,74,50,3,1,54,33,37,True,1476989269410.0,speaker,brownish,222.0,1.0,1,8,8.0,1.0,human
3466-0,1476994406055.0,32,far,target,229,75,50,2,1,distr2,111,10,50,3,2,distr1,333,27,50,1,3,30,46,42,True,1476994404772.0,speaker,blue,254.0,1.0,1,4,4.0,1.0,human
5842-c,1476992976016.0,38,far,target,152,30,50,1,2,distr2,67,88,50,2,3,distr1,346,81,50,3,1,66,33,74,True,1476992972252.0,speaker,slate,637.0,1.0,1,5,5.0,1.0,human
3373-b,1476989811356.0,8,split,target,16,77,50,1,3,distr1,19,59,50,3,2,distr2,151,18,50,2,1,5,47,42,True,1476989808912.0,speaker,yes,208.0,1.0,1,3,3.0,1.0,human
2639-b,1476989057836.0,20,far,target,217,71,50,1,2,distr2,291,76,50,2,3,distr1,168,5,50,3,1,29,28,28,True,1476989054951.0,speaker,blue,271.0,1.0,1,4,4.0,1.0,human
2251-e,1476472749426.0,31,far,target,38,81,50,2,3,distr1,319,77,50,1,1,distr2,92,73,50,3,2,59,39,94,True,1476472747939.0,speaker,orange,236.0,1.0,1,6,6.0,1.0,human
7040-8,1476990345266.0,33,split,target,218,76,50,1,3,distr1,258,23,50,2,1,distr2,166,60,50,3,2,17,49,47,True,1476990342665.0,speaker,blu,222.0,1.0,1,3,3.0,1.0,human
1361-b,1476990569312.0,47,split,target,82,68,50,3,1,distr2,237,71,50,1,2,distr1,105,79,50,2,3,8,99,78,True,1476990563891.0,speaker,not neon green,483.0,1.0,3,12,9.0,2.0,human
0022-7,1476503960064.0,40,far,target,337,27,50,1,1,distr2,150,69,50,2,3,distr1,223,19,50,3,2,25,70,46,True,1476503956841.0,speaker,magenta,223.0,1.0,1,7,7.0,1.0,human
7607-b,1476992421588.0,29,split,target,231,43,50,1,3,distr1,248,44,50,3,1,distr2,148,20,50,2,2,6,41,45,True,1476992418514.0,speaker,the purple that looks more blue,599.0,1.0,6,26,15.0,3.0,human
